payment_id,order_id,amount,payment_method,payment_status
9918,9918,1415.71,Wallet,Success
9919,9919,3122.84,UPI,Failed
9920,9920,3276.76,Wallet,Failed
9921,9921,2697.49,Net Banking,Success
9922,9922,1722.67,Credit Card,Success
9923,9923,1659.92,UPI,Success
9924,9924,3712.45,Wallet,Failed
9925,9925,2848.04,Credit Card,Success
9926,9926,1857.76,Net Banking,Failed
9927,9927,1397.37,Credit Card,Failed
9928,9928,5995.78,Wallet,Success
9929,9929,2231.4,Credit Card,Failed
9930,9930,2637.09,UPI,Success
9931,9931,3330.09,UPI,Success
9932,9932,1721.63,UPI,Failed
9933,9933,1725.06,Net Banking,Success
9934,9934,2886.78,UPI,Failed
9935,9935,583.08,Wallet,Success
9936,9936,5276.15,Wallet,Failed
9937,9937,1199.36,Net Banking,Success
9938,9938,1590.9,UPI,Failed
9939,9939,4380.69,Wallet,Failed
9940,9940,1246.93,UPI,Failed
9941,9941,2522.46,Credit Card,Failed
9942,9942,711.99,Credit Card,Success
9943,9943,3570.02,Net Banking,Failed
9944,9944,1122.34,Wallet,Failed
9945,9945,241.07,UPI,Success
9946,9946,3509.69,Wallet,Failed
9947,9947,4179.05,UPI,Success
9948,9948,367.48,Credit Card,Failed
9949,9949,4182.44,Wallet,Failed
9950,9950,1505.28,Credit Card,Success
9951,9951,5444.46,Credit Card,Failed
9952,9952,1594.22,UPI,Failed
9953,9953,2484.9,Net Banking,Failed
9954,9954,2981.16,Wallet,Success
9955,9955,74.44,UPI,Failed
9956,9956,1234.84,UPI,Failed
9957,9957,230.96,Net Banking,Success
9958,9958,7106.52,Wallet,Success
9959,9959,2292.97,Net Banking,Success
9960,9960,2970.33,Credit Card,Failed
9961,9961,2072.04,Credit Card,Success
9962,9962,1078.8,Net Banking,Success
9963,9963,6378.19,Net Banking,Success
9964,9964,626.35,Credit Card,Success
9965,9965,2948.1,Credit Card,Failed
9966,9966,3872.06,UPI,Success
9967,9967,2587.16,Credit Card,Failed
9968,9968,1980.09,Credit Card,Failed
9969,9969,3849.5,Wallet,Failed
9970,9970,1968.56,UPI,Success
9971,9971,1870.89,Credit Card,Success
9972,9972,2436.47,UPI,Failed
9973,9973,3473.74,UPI,Failed
9974,9974,3488.8,Net Banking,Success
9975,9975,4838.46,UPI,Success
9976,9976,4366.65,Net Banking,Failed
9977,9977,5017.88,Credit Card,Success
9978,9978,1665.51,Wallet,Failed
9979,9979,4733.37,Credit Card,Success
9980,9980,4467.15,UPI,Success
9981,9981,904.17,Wallet,Failed
9982,9982,2813.25,Wallet,Success
9983,9983,2825.72,Credit Card,Failed
9984,9984,1261.85,UPI,Success
9985,9985,4738.36,Wallet,Success
9986,9986,49.18,Net Banking,Success
9987,9987,5240.62,UPI,Failed
9988,9988,5650.02,UPI,Failed
9989,9989,3772.37,Net Banking,Success
9990,9990,3196.73,Credit Card,Success
9991,9991,2310.33,Credit Card,Failed
9992,9992,2920.14,UPI,Failed
9993,9993,538.88,Net Banking,Failed
9994,9994,3383.06,UPI,Success
9995,9995,4138.48,Wallet,Success
9996,9996,65.05,Net Banking,Success
9997,9997,1208.71,Credit Card,Failed
9998,9998,4002.12,UPI,Success
9999,9999,110.69,UPI,Success
10000,10000,6155.88,UPI,Failed
10001,10001,6051.83,UPI,Failed
10002,10002,4821.72,UPI,Failed
10003,10003,4385.07,Wallet,Failed
10004,10004,7053.14,Wallet,Failed
10005,10005,3928.36,UPI,Failed
10006,10006,2444.07,Wallet,Success
10007,10007,3300.61,Net Banking,Success
10008,10008,743.34,UPI,Success
10009,10009,875.93,UPI,Success
10010,10010,5658.55,Credit Card,Failed
10011,10011,4655.29,Net Banking,Success
10012,10012,950.42,Wallet,Success
10013,10013,2481.45,UPI,Success
10014,10014,3504.5,Credit Card,Failed
10015,10015,4371.72,UPI,Success
10016,10016,3914.29,Wallet,Success
10017,10017,1205.73,UPI,Failed
10018,10018,4985.01,Net Banking,Success
10019,10019,483.99,Net Banking,Failed
10020,10020,4561.93,Net Banking,Failed
10021,10021,1177.04,Net Banking,Failed
10022,10022,4829.66,UPI,Success
10023,10023,3521.15,UPI,Success
10024,10024,430.68,Credit Card,Failed
10025,10025,2510.16,UPI,Success
10026,10026,945.9,Credit Card,Failed
10027,10027,3471.08,Net Banking,Failed
10028,10028,3584.24,Credit Card,Failed
10029,10029,37.22,Wallet,Success
10030,10030,2728.92,Wallet,Failed
10031,10031,4044.89,UPI,Success
10032,10032,3540.51,Credit Card,Failed
10033,10033,666.26,Credit Card,Failed
10034,10034,6482.23,UPI,Success
10035,10035,6086.32,Net Banking,Failed
10036,10036,3581.87,Credit Card,Success
10037,10037,1846.11,UPI,Success
10038,10038,1753.17,Net Banking,Failed
10039,10039,3253.71,Credit Card,Success
10040,10040,1100.83,UPI,Success
10041,10041,7994.46,Wallet,Failed
10042,10042,7534.73,Net Banking,Failed
10043,10043,3128.72,Credit Card,Success
10044,10044,267.12,Credit Card,Failed
10045,10045,1072.62,UPI,Failed
10046,10046,718.27,Wallet,Success
10047,10047,2658.35,UPI,Failed
10048,10048,3667.75,Wallet,Failed
10049,10049,4431.02,Wallet,Failed
10050,10050,2934.69,Net Banking,Failed
10051,10051,5914.06,Wallet,Failed
10052,10052,1807.61,Net Banking,Success
10053,10053,2068.74,Credit Card,Success
10054,10054,3067.06,Wallet,Failed
10055,10055,6029.8,Credit Card,Success
10056,10056,6519.77,Net Banking,Success
10057,10057,6437.14,Credit Card,Success
10058,10058,3696.16,Credit Card,Failed
10059,10059,5773.84,Credit Card,Success
10060,10060,3153.56,Net Banking,Failed
10061,10061,2577.03,Wallet,Failed
10062,10062,2345.25,Net Banking,Success
10063,10063,122.4,Net Banking,Failed
10064,10064,3676.16,Credit Card,Success
10065,10065,4434.53,Wallet,Success
10066,10066,5468.15,Net Banking,Success
10067,10067,1046.84,Credit Card,Success
10068,10068,3408.65,Credit Card,Failed
10069,10069,3402.52,Wallet,Failed
10070,10070,4462.8,Credit Card,Success
10071,10071,2506.46,Credit Card,Success
10072,10072,1556.76,Net Banking,Success
10073,10073,1557.36,Net Banking,Success
10074,10074,2343.68,Net Banking,Success
10075,10075,4213.7,Wallet,Failed
10076,10076,3403.23,Net Banking,Success
10077,10077,5057.05,Net Banking,Failed
10078,10078,4459.05,UPI,Failed
10079,10079,2074.35,Wallet,Success
10080,10080,4444.44,UPI,Failed
10081,10081,3542.63,Net Banking,Success
10082,10082,2684.07,UPI,Failed
10083,10083,6366.37,Wallet,Success
10084,10084,2691.15,Wallet,Failed
10085,10085,6850.71,UPI,Success
10086,10086,343.99,Credit Card,Failed
10087,10087,5154.91,UPI,Success
10088,10088,2566.95,Net Banking,Failed
10089,10089,1585.48,Wallet,Success
10090,10090,4601.32,Wallet,Success
10091,10091,2458.53,Net Banking,Success
10092,10092,1336.92,Wallet,Failed
10093,10093,2644.23,UPI,Success
10094,10094,1615.14,Wallet,Failed
10095,10095,778.5,Credit Card,Success
10096,10096,2782.78,UPI,Failed
10097,10097,1090.53,Net Banking,Success
10098,10098,6101.72,UPI,Success
10099,10099,560.97,UPI,Success
10100,10100,6339.25,Net Banking,Success
10101,10101,3005.33,Wallet,Success
10102,10102,4486.83,Credit Card,Failed
10103,10103,1794.24,Credit Card,Success
10104,10104,3851.93,Net Banking,Success
10105,10105,3374.5,UPI,Success
10106,10106,520.37,Wallet,Failed
10107,10107,3195.06,Credit Card,Failed
10108,10108,4467.39,Net Banking,Failed
10109,10109,604.73,Wallet,Failed
10110,10110,2858.86,UPI,Failed
10111,10111,2518.28,Credit Card,Success
10112,10112,2303.01,UPI,Failed
10113,10113,6654.87,Credit Card,Success
10114,10114,3307.82,Credit Card,Failed
10115,10115,30.87,Net Banking,Success
10116,10116,2007.92,Wallet,Failed
10117,10117,2156.95,Net Banking,Failed
10118,10118,6225.36,Net Banking,Success
10119,10119,2318.95,Wallet,Failed
10120,10120,3741.11,UPI,Failed
10121,10121,3569.27,UPI,Success
10122,10122,374.95,UPI,Failed
10123,10123,4794.73,Wallet,Failed
10124,10124,5725.45,Wallet,Success
10125,10125,2158.06,Credit Card,Success
10126,10126,2256.9,Credit Card,Success
10127,10127,3541.01,UPI,Failed
10128,10128,4597.11,Net Banking,Failed
10129,10129,2028.03,Net Banking,Success
10130,10130,1710.11,Credit Card,Success
10131,10131,380.23,Net Banking,Failed
10132,10132,2075.53,Net Banking,Success
10133,10133,3667.81,UPI,Failed
10134,10134,3088.19,Net Banking,Success
10135,10135,2740.19,Wallet,Success
10136,10136,7313.0,Net Banking,Failed
10137,10137,2561.1,Credit Card,Success
10138,10138,5239.02,Credit Card,Failed
10139,10139,7688.98,Net Banking,Success
10140,10140,5712.99,UPI,Success
10141,10141,499.12,Net Banking,Success
10142,10142,7308.96,Wallet,Failed
10143,10143,3470.24,Net Banking,Failed
10144,10144,3279.81,Credit Card,Failed
10145,10145,4118.31,Net Banking,Success
10146,10146,5868.72,UPI,Failed
10147,10147,3441.71,Credit Card,Failed
10148,10148,2522.63,Credit Card,Failed
10149,10149,1806.96,Credit Card,Success
10150,10150,629.98,Credit Card,Failed
10151,10151,5643.73,Net Banking,Failed
10152,10152,4438.36,UPI,Success
10153,10153,4667.26,UPI,Failed
10154,10154,6280.06,Credit Card,Failed
10155,10155,5450.4,Wallet,Failed
10156,10156,5209.95,Credit Card,Failed
10157,10157,2718.36,Net Banking,Success
10158,10158,890.02,Credit Card,Success
10159,10159,304.46,Net Banking,Success
10160,10160,631.24,Net Banking,Success
10161,10161,874.8,Credit Card,Failed
10162,10162,1076.88,Credit Card,Failed
10163,10163,4467.3,UPI,Failed
10164,10164,3736.32,UPI,Failed
10165,10165,945.96,Net Banking,Failed
10166,10166,1764.54,UPI,Success
10167,10167,2324.45,UPI,Success
10168,10168,1070.42,Net Banking,Failed
10169,10169,3907.52,UPI,Failed
10170,10170,1166.38,UPI,Failed
10171,10171,3958.87,Net Banking,Failed
10172,10172,2150.21,UPI,Success
10173,10173,447.95,Net Banking,Failed
10174,10174,1271.1,UPI,Success
10175,10175,8160.25,Wallet,Failed
10176,10176,5740.39,Credit Card,Success
10177,10177,5077.51,Credit Card,Failed
10178,10178,2117.19,UPI,Success
10179,10179,5207.07,Net Banking,Success
10180,10180,4282.7,UPI,Failed
10181,10181,6864.69,Net Banking,Failed
10182,10182,828.64,UPI,Success
10183,10183,4951.03,Credit Card,Success
10184,10184,5519.46,Wallet,Failed
10185,10185,487.98,Net Banking,Success
10186,10186,1345.3,Wallet,Failed
10187,10187,4536.98,Credit Card,Failed
10188,10188,4193.32,Credit Card,Success
10189,10189,2479.1,Wallet,Success
10190,10190,4977.3,UPI,Success
10191,10191,2004.36,Net Banking,Success
10192,10192,3984.23,UPI,Failed
10193,10193,3853.21,Credit Card,Failed
10194,10194,5267.99,Wallet,Failed
10195,10195,428.47,Wallet,Success
10196,10196,2180.55,Wallet,Failed
10197,10197,2427.32,Net Banking,Failed
10198,10198,5192.74,UPI,Failed
10199,10199,3961.66,Net Banking,Success
10200,10200,4588.55,Net Banking,Success
10201,10201,1706.4,Wallet,Success
10202,10202,7642.3,Wallet,Failed
10203,10203,1461.33,UPI,Failed
10204,10204,2408.14,Wallet,Success
10205,10205,3550.05,Wallet,Failed
10206,10206,376.4,Wallet,Failed
10207,10207,434.88,Net Banking,Failed
10208,10208,4113.69,Wallet,Success
10209,10209,2999.76,Wallet,Failed
10210,10210,5458.28,Credit Card,Success
10211,10211,2630.19,UPI,Success
10212,10212,3220.62,Net Banking,Success
10213,10213,705.73,Wallet,Success
10214,10214,1706.21,Net Banking,Failed
10215,10215,3157.44,Net Banking,Success
10216,10216,5537.69,Net Banking,Failed
10217,10217,2061.16,Credit Card,Failed
10218,10218,3101.37,UPI,Success
10219,10219,2835.82,Credit Card,Failed
10220,10220,1985.6,Net Banking,Success
10221,10221,2225.6,UPI,Success
10222,10222,8420.86,Wallet,Success
10223,10223,443.45,Credit Card,Failed
10224,10224,5806.89,UPI,Success
10225,10225,2825.2,Wallet,Failed
10226,10226,646.02,Credit Card,Success
10227,10227,5907.23,UPI,Success
10228,10228,5147.16,Net Banking,Success
10229,10229,2277.54,Credit Card,Failed
10230,10230,5523.37,UPI,Failed
10231,10231,2210.29,Net Banking,Failed
10232,10232,4138.29,Wallet,Success
10233,10233,5650.38,Credit Card,Failed
10234,10234,3449.75,Net Banking,Failed
10235,10235,2095.97,Net Banking,Success
10236,10236,2965.85,Wallet,Failed
10237,10237,4697.68,Net Banking,Success
10238,10238,5922.85,Wallet,Failed
10239,10239,3176.13,Wallet,Success
10240,10240,4565.28,UPI,Failed
10241,10241,2252.08,Net Banking,Failed
10242,10242,2116.47,Credit Card,Failed
10243,10243,2060.03,Wallet,Failed
10244,10244,4260.07,Wallet,Failed
10245,10245,1966.33,Net Banking,Failed
10246,10246,3630.89,Net Banking,Success
10247,10247,1610.28,Net Banking,Failed
10248,10248,3020.53,Wallet,Success
10249,10249,5854.99,Net Banking,Success
10250,10250,4305.91,Net Banking,Success
10251,10251,4338.91,Wallet,Success
10252,10252,4395.46,UPI,Success
10253,10253,532.82,Wallet,Failed
10254,10254,1618.2,Net Banking,Failed
10255,10255,4633.67,UPI,Success
10256,10256,6864.26,Wallet,Failed
10257,10257,3454.34,Credit Card,Success
10258,10258,551.7,Wallet,Success
10259,10259,2070.72,UPI,Failed
10260,10260,2689.71,Wallet,Failed
10261,10261,2218.77,Wallet,Failed
10262,10262,2539.3,Net Banking,Success
10263,10263,4323.23,Wallet,Success
10264,10264,2118.91,UPI,Success
10265,10265,1592.65,Wallet,Failed
10266,10266,4020.99,Wallet,Failed
10267,10267,2009.92,Wallet,Success
10268,10268,1742.61,Credit Card,Success
10269,10269,414.32,UPI,Success
10270,10270,4222.91,Credit Card,Failed
10271,10271,5245.53,Net Banking,Failed
10272,10272,3791.77,Wallet,Success
10273,10273,5651.13,Net Banking,Success
10274,10274,3308.67,Credit Card,Success
10275,10275,4358.24,UPI,Success
10276,10276,1264.21,UPI,Failed
10277,10277,2532.29,UPI,Success
10278,10278,8191.75,Credit Card,Failed
10279,10279,689.98,Credit Card,Success
10280,10280,645.28,Net Banking,Success
10281,10281,332.67,UPI,Success
10282,10282,2202.87,UPI,Success
10283,10283,1760.42,Credit Card,Success
10284,10284,3774.27,Net Banking,Failed
10285,10285,3848.67,Credit Card,Failed
10286,10286,318.36,Credit Card,Success
10287,10287,3501.88,Net Banking,Success
10288,10288,22.01,Wallet,Failed
10289,10289,2014.01,Wallet,Success
10290,10290,3626.63,Wallet,Failed
10291,10291,1626.54,Net Banking,Success
10292,10292,1290.8,Credit Card,Success
10293,10293,1853.52,Credit Card,Success
10294,10294,2437.13,Credit Card,Failed
10295,10295,4775.69,Wallet,Success
10296,10296,6239.48,Credit Card,Failed
10297,10297,2113.08,Wallet,Failed
10298,10298,2839.42,Net Banking,Failed
10299,10299,3550.93,Credit Card,Success
10300,10300,3589.96,Credit Card,Failed
10301,10301,4855.16,Wallet,Success
10302,10302,1029.88,Credit Card,Failed
10303,10303,3404.73,Net Banking,Failed
10304,10304,641.18,Net Banking,Success
10305,10305,2002.21,Net Banking,Failed
10306,10306,4688.96,Wallet,Failed
10307,10307,7285.23,Wallet,Failed
10308,10308,3735.18,UPI,Success
10309,10309,4274.5,Net Banking,Failed
10310,10310,2613.72,Net Banking,Failed
10311,10311,1867.52,UPI,Failed
10312,10312,2054.22,UPI,Failed
10313,10313,810.66,Net Banking,Failed
10314,10314,5237.11,Wallet,Success
10315,10315,913.38,Wallet,Success
10316,10316,4612.85,Net Banking,Failed
10317,10317,1529.05,UPI,Success
10318,10318,536.13,UPI,Success
10319,10319,908.67,Wallet,Failed
10320,10320,4735.68,Wallet,Success
10321,10321,3463.56,Net Banking,Failed
10322,10322,2107.0,UPI,Failed
10323,10323,6529.27,Wallet,Failed
10324,10324,2896.3,Credit Card,Failed
10325,10325,4720.46,Wallet,Success
10326,10326,3720.7,Wallet,Failed
10327,10327,3878.08,UPI,Failed
10328,10328,5718.64,Net Banking,Failed
10329,10329,5322.83,Credit Card,Success
10330,10330,4196.47,Net Banking,Failed
10331,10331,1418.15,Wallet,Success
10332,10332,1946.42,Wallet,Success
10333,10333,2935.53,Credit Card,Failed
10334,10334,188.25,Credit Card,Failed
10335,10335,5659.55,Net Banking,Failed
10336,10336,1005.43,Credit Card,Failed
10337,10337,955.05,Wallet,Failed
10338,10338,2092.91,Wallet,Success
10339,10339,1663.37,Wallet,Success
10340,10340,5904.31,UPI,Success
10341,10341,5870.42,Wallet,Success
10342,10342,5890.94,Credit Card,Success
10343,10343,5129.07,Wallet,Failed
10344,10344,2911.59,Wallet,Failed
10345,10345,288.01,Net Banking,Success
10346,10346,2423.38,Credit Card,Failed
10347,10347,4074.76,Credit Card,Failed
10348,10348,1499.67,Credit Card,Failed
10349,10349,1072.28,UPI,Failed
10350,10350,3184.63,UPI,Success
10351,10351,1974.57,Credit Card,Failed
10352,10352,189.59,Credit Card,Failed
10353,10353,3599.22,Credit Card,Success
10354,10354,1028.56,Credit Card,Success
10355,10355,428.47,UPI,Success
10356,10356,322.66,Net Banking,Success
10357,10357,827.15,Net Banking,Failed
10358,10358,1664.2,UPI,Failed
10359,10359,6328.81,Credit Card,Success
10360,10360,2148.94,Wallet,Failed
10361,10361,5977.11,Net Banking,Success
10362,10362,7629.87,UPI,Failed
10363,10363,6930.36,Wallet,Success
10364,10364,4921.8,Wallet,Failed
10365,10365,2116.54,Wallet,Success
10366,10366,1619.9,Wallet,Failed
10367,10367,2740.95,Wallet,Success
10368,10368,4559.79,UPI,Failed
10369,10369,621.74,Wallet,Failed
10370,10370,1034.4,Wallet,Failed
10371,10371,2079.74,UPI,Failed
10372,10372,8413.1,Net Banking,Success
10373,10373,5632.77,UPI,Failed
10374,10374,147.9,Net Banking,Success
10375,10375,3678.8,UPI,Failed
10376,10376,6379.48,Net Banking,Failed
10377,10377,3427.77,Credit Card,Success
10378,10378,1954.94,UPI,Success
10379,10379,3131.36,Net Banking,Success
10380,10380,3178.48,UPI,Success
10381,10381,2818.81,Net Banking,Success
10382,10382,2186.63,Net Banking,Success
10383,10383,1435.37,Credit Card,Success
10384,10384,619.82,Credit Card,Failed
10385,10385,1123.62,UPI,Success
10386,10386,3168.63,UPI,Success
10387,10387,5164.04,Net Banking,Success
10388,10388,2499.78,Credit Card,Success
10389,10389,84.1,UPI,Failed
10390,10390,1212.2,UPI,Success
10391,10391,2712.97,Credit Card,Failed
10392,10392,2398.77,Net Banking,Failed
10393,10393,4738.29,Wallet,Failed
10394,10394,6335.31,UPI,Success
10395,10395,2848.51,Wallet,Success
10396,10396,1793.9,Net Banking,Success
10397,10397,798.01,Wallet,Success
10398,10398,4649.41,Net Banking,Failed
10399,10399,1715.51,UPI,Success
10400,10400,5488.87,UPI,Failed
10401,10401,2808.36,Wallet,Failed
10402,10402,5580.72,UPI,Success
10403,10403,1602.61,UPI,Success
10404,10404,1564.88,Wallet,Failed
10405,10405,2378.97,Net Banking,Failed
10406,10406,2793.47,UPI,Success
10407,10407,6462.97,Wallet,Failed
10408,10408,4153.55,UPI,Success
10409,10409,1707.49,Credit Card,Success
10410,10410,9338.62,Credit Card,Failed
10411,10411,2547.73,Wallet,Failed
10412,10412,909.25,UPI,Success
10413,10413,8614.02,UPI,Success
10414,10414,2790.87,Wallet,Success
10415,10415,4568.6,Wallet,Failed
10416,10416,3928.9,Credit Card,Success
10417,10417,189.59,Credit Card,Failed
10418,10418,3707.66,Credit Card,Success
10419,10419,269.44,Net Banking,Failed
10420,10420,7491.67,Net Banking,Failed
10421,10421,3040.2,Wallet,Failed
10422,10422,1026.61,UPI,Success
10423,10423,4473.76,Wallet,Failed
10424,10424,3907.7,Credit Card,Failed
10425,10425,3517.74,Net Banking,Success
10426,10426,427.67,Net Banking,Failed
10427,10427,4631.39,UPI,Success
10428,10428,7170.62,Net Banking,Success
10429,10429,3823.26,Wallet,Failed
10430,10430,1013.92,Net Banking,Failed
10431,10431,7746.1,Net Banking,Failed
10432,10432,3582.67,Wallet,Success
10433,10433,1597.06,UPI,Failed
10434,10434,2743.52,UPI,Failed
10435,10435,1042.26,Net Banking,Success
10436,10436,10.29,Credit Card,Failed
10437,10437,6681.88,Wallet,Failed
10438,10438,1587.83,UPI,Failed
10439,10439,4088.6,Credit Card,Success
10440,10440,661.0,Credit Card,Success
10441,10441,802.41,Wallet,Failed
10442,10442,3630.33,Net Banking,Failed
10443,10443,7110.77,Wallet,Failed
10444,10444,953.22,Net Banking,Failed
10445,10445,6156.2,Net Banking,Success
10446,10446,1468.4,Credit Card,Success
10447,10447,1364.1,Wallet,Failed
10448,10448,4043.26,Credit Card,Success
10449,10449,3581.32,Net Banking,Failed
10450,10450,1693.94,UPI,Failed
10451,10451,3360.88,UPI,Success
10452,10452,2134.38,Net Banking,Success
10453,10453,100.2,UPI,Success
10454,10454,4816.2,Credit Card,Success
10455,10455,2563.42,Credit Card,Success
10456,10456,1890.76,UPI,Success
10457,10457,126.15,UPI,Success
10458,10458,1298.36,Credit Card,Failed
10459,10459,6924.38,Wallet,Failed
10460,10460,185.93,Net Banking,Success
10461,10461,1138.94,Credit Card,Failed
10462,10462,2406.96,Net Banking,Success
10463,10463,1651.67,UPI,Failed
10464,10464,1678.83,Credit Card,Success
10465,10465,3303.5,Credit Card,Success
10466,10466,2150.11,Wallet,Failed
10467,10467,2773.54,UPI,Failed
10468,10468,6785.21,Credit Card,Failed
10469,10469,4243.19,Credit Card,Failed
10470,10470,199.04,UPI,Failed
10471,10471,3989.03,Wallet,Failed
10472,10472,2885.33,Credit Card,Failed
10473,10473,2121.74,Wallet,Success
10474,10474,7504.33,UPI,Failed
10475,10475,1789.56,Credit Card,Failed
10476,10476,3975.56,Credit Card,Failed
10477,10477,1764.54,Credit Card,Failed
10478,10478,3929.25,Net Banking,Failed
10479,10479,712.41,Net Banking,Success
10480,10480,1673.56,Wallet,Failed
10481,10481,4297.53,Wallet,Failed
10482,10482,5042.23,Wallet,Failed
10483,10483,2620.44,UPI,Success
10484,10484,3835.98,Wallet,Success
10485,10485,5702.9,Wallet,Failed
10486,10486,7484.11,Net Banking,Failed
10487,10487,4190.69,Credit Card,Failed
10488,10488,1481.77,Net Banking,Success
10489,10489,823.24,UPI,Success
10490,10490,3451.39,Credit Card,Failed
10491,10491,2118.3,Wallet,Failed
10492,10492,859.14,Wallet,Failed
10493,10493,5223.98,Net Banking,Success
10494,10494,7429.72,UPI,Failed
10495,10495,4782.11,UPI,Success
10496,10496,3504.69,Net Banking,Success
10497,10497,4671.66,Credit Card,Failed
10498,10498,1519.27,Wallet,Success
10499,10499,903.66,Credit Card,Failed
10500,10500,3323.92,Net Banking,Success
10501,10501,2421.35,UPI,Success
